8481041,2013-07-18,35,852938,1.0,
8487185,2013-07-18,43,852938,7.0,
8488289,2013-07-18,44,852938,7.0,
8489594,2013-07-18,45,852938,24.0,
8490837,2013-07-18,46,852938,5.0,
8494449,2013-07-18,49,852938,2.0,
8495606,2013-07-18,50,852938,1.0,
8498460,2013-07-19,1,852938,2.0,
8499583,2013-07-19,2,852938,3.0,
8500846,2013-07-19,3,852938,11.0,
8502033,2013-07-19,4,852938,2.0,
8505403,2013-07-19,7,852938,1.0,
8509338,2013-07-19,11,852938,1.0,
8514537,2013-07-19,18,852938,4.0,
8515281,2013-07-19,19,852938,10.0,
8522179,2013-07-19,32,852938,1.0,
8522861,2013-07-19,33,852938,1.0,
8524293,2013-07-19,35,852938,1.0,
8525961,2013-07-19,37,852938,2.0,
8528822,2013-07-19,40,852938,2.0,
8529674,2013-07-19,41,852938,1.0,
8531494,2013-07-19,44,852938,2.0,
8532826,2013-07-19,45,852938,15.0,
8534080,2013-07-19,46,852938,5.0,
8535355,2013-07-19,47,852938,4.0,
8537774,2013-07-19,49,852938,1.0,
8538984,2013-07-19,50,852938,1.0,
8541844,2013-07-20,1,852938,1.0,
8544269,2013-07-20,3,852938,7.0,
8545509,2013-07-20,4,852938,5.0,
8547849,2013-07-20,6,852938,1.0,
8550261,2013-07-20,8,852938,4.0,
8551461,2013-07-20,9,852938,3.0,
8558956,2013-07-20,18,852938,3.0,
8561864,2013-07-20,24,852938,1.0,
8568234,2013-07-20,33,852938,3.0,
8572823,2013-07-20,38,852938,3.0,
8577703,2013-07-20,44,852938,5.0,
8579073,2013-07-20,45,852938,23.0,
8580407,2013-07-20,46,852938,9.0,
8583085,2013-07-20,48,852938,5.0,
8584331,2013-07-20,49,852938,2.0,
8585612,2013-07-20,50,852938,1.0,
8589450,2013-07-21,2,852938,2.0,
8590709,2013-07-21,3,852938,10.0,
8591941,2013-07-21,4,852938,2.0,
8594332,2013-07-21,6,852938,3.0,
8595481,2013-07-21,7,852938,5.0,
8596675,2013-07-21,8,852938,5.0,
8598642,2013-07-21,10,852938,2.0,
8599530,2013-07-21,11,852938,2.0,
8600334,2013-07-21,12,852938,1.0,
8601712,2013-07-21,14,852938,2.0,
8602422,2013-07-21,15,852938,1.0,
8605810,2013-07-21,19,852938,1.0,
8606688,2013-07-21,23,852938,4.0,
8607786,2013-07-21,24,852938,1.0,
8614148,2013-07-21,33,852938,1.0,
8616558,2013-07-21,36,852938,2.0,
8617592,2013-07-21,37,852938,2.0,
8618687,2013-07-21,38,852938,2.0,
8620609,2013-07-21,40,852938,2.0,
8621571,2013-07-21,41,852938,3.0,
8623546,2013-07-21,44,852938,6.0,
8624915,2013-07-21,45,852938,17.0,
8626219,2013-07-21,46,852938,22.0,
8627530,2013-07-21,47,852938,9.0,
8628840,2013-07-21,48,852938,4.0,
8630097,2013-07-21,49,852938,3.0,
8634363,2013-07-22,1,852938,2.0,
8635470,2013-07-22,2,852938,2.0,
8636689,2013-07-22,3,852938,4.0,
8640136,2013-07-22,6,852938,2.0,
8641288,2013-07-22,7,852938,1.0,
8642473,2013-07-22,8,852938,2.0,
8643601,2013-07-22,9,852938,2.0,
8644408,2013-07-22,10,852938,1.0,
8645283,2013-07-22,11,852938,2.0,
8646122,2013-07-22,12,852938,1.0,
8647523,2013-07-22,14,852938,1.0,
8648266,2013-07-22,15,852938,1.0,
8651546,2013-07-22,19,852938,1.0,
8653531,2013-07-22,24,852938,2.0,
8658584,2013-07-22,32,852938,1.0,
8659309,2013-07-22,33,852938,4.0,
8660769,2013-07-22,35,852938,3.0,
8662571,2013-07-22,37,852938,1.0,
8663651,2013-07-22,38,852938,1.0,
8666374,2013-07-22,41,852938,1.0,
8667117,2013-07-22,43,852938,1.0,
8668265,2013-07-22,44,852938,2.0,
8669590,2013-07-22,45,852938,31.0,
8670861,2013-07-22,46,852938,12.0,
8672149,2013-07-22,47,852938,5.0,
8673383,2013-07-22,48,852938,6.0,
8674573,2013-07-22,49,852938,4.0,
8676967,2013-07-22,51,852938,6.0,
8678717,2013-07-23,1,852938,1.0,
8679841,2013-07-23,2,852938,1.0,
8681080,2013-07-23,3,852938,3.0,
8684406,2013-07-23,6,852938,1.0,
8685539,2013-07-23,7,852938,2.0,
8686721,2013-07-23,8,852938,4.0,
8689554,2013-07-23,11,852938,1.0,
8694159,2013-07-23,17,852938,3.0,
8695811,2013-07-23,19,852938,3.0,
8696678,2013-07-23,23,852938,1.0,
8697736,2013-07-23,24,852938,1.0,
8705758,2013-07-23,36,852938,1.0,
8707829,2013-07-23,38,852938,2.0,
8709643,2013-07-23,40,852938,2.0,
8711212,2013-07-23,43,852938,1.0,
8712329,2013-07-23,44,852938,7.0,
8713633,2013-07-23,45,852938,9.0,
8714919,2013-07-23,46,852938,6.0,
8716193,2013-07-23,47,852938,6.0,
8717431,2013-07-23,48,852938,3.0,
8718618,2013-07-23,49,852938,4.0,
8719829,2013-07-23,50,852938,2.0,
8720982,2013-07-23,51,852938,1.0,
8722658,2013-07-24,1,852938,1.0,
8724997,2013-07-24,3,852938,4.0,
8728406,2013-07-24,6,852938,1.0,
8730750,2013-07-24,8,852938,4.0,
8731854,2013-07-24,9,852938,2.0,
8734271,2013-07-24,12,852938,1.0,
8734971,2013-07-24,13,852938,1.0,
8737907,2013-07-24,17,852938,2.0,
8741468,2013-07-24,24,852938,5.0,
8746867,2013-07-24,33,852938,3.0,
8748274,2013-07-24,35,852938,1.0,
8750000,2013-07-24,37,852938,2.0,
8752099,2013-07-24,39,852938,1.0,
8755535,2013-07-24,44,852938,3.0,
8756868,2013-07-24,45,852938,18.0,
8758139,2013-07-24,46,852938,12.0,
8759422,2013-07-24,47,852938,4.0,
8760648,2013-07-24,48,852938,2.0,
8761854,2013-07-24,49,852938,3.0,
8765914,2013-07-25,1,852938,3.0,
8767010,2013-07-25,2,852938,1.0,
8768228,2013-07-25,3,852938,1.0,
8769367,2013-07-25,4,852938,1.0,
8771545,2013-07-25,6,852938,1.0,
8772673,2013-07-25,7,852938,1.0,
8773854,2013-07-25,8,852938,4.0,
8776680,2013-07-25,11,852938,3.0,
8777495,2013-07-25,12,852938,1.0,
8778207,2013-07-25,13,852938,1.0,
8778912,2013-07-25,14,852938,1.0,
8781162,2013-07-25,17,852938,1.0,
8782021,2013-07-25,18,852938,2.0,
8782788,2013-07-25,19,852938,2.0,
8790589,2013-07-25,33,852938,2.0,
8791401,2013-07-25,34,852938,5.0,
8792013,2013-07-25,35,852938,2.0,
8792768,2013-07-25,36,852938,1.0,
8795805,2013-07-25,39,852938,4.0,
8796619,2013-07-25,40,852938,1.0,
8798188,2013-07-25,43,852938,6.0,
8799301,2013-07-25,44,852938,5.0,
8800594,2013-07-25,45,852938,10.0,
8801865,2013-07-25,46,852938,5.0,
8803139,2013-07-25,47,852938,5.0,
8804381,2013-07-25,48,852938,3.0,
8806740,2013-07-25,50,852938,2.0,
8809666,2013-07-26,1,852938,2.0,
8812047,2013-07-26,3,852938,4.0,
8813233,2013-07-26,4,852938,3.0,
8816572,2013-07-26,7,852938,2.0,
8817744,2013-07-26,8,852938,3.0,
8819650,2013-07-26,10,852938,1.0,
8820510,2013-07-26,11,852938,4.0,
8823412,2013-07-26,15,852938,1.0,
8824967,2013-07-26,17,852938,2.0,
8825753,2013-07-26,18,852938,1.0,
8834154,2013-07-26,33,852938,1.0,
8837366,2013-07-26,37,852938,1.0,
8839424,2013-07-26,39,852938,4.0,
8840216,2013-07-26,40,852938,2.0,
8841064,2013-07-26,41,852938,1.0,
8842974,2013-07-26,44,852938,7.0,
8844308,2013-07-26,45,852938,13.0,
8845603,2013-07-26,46,852938,5.0,
8846900,2013-07-26,47,852938,5.0,
8849336,2013-07-26,49,852938,2.0,
8850560,2013-07-26,50,852938,2.0,
8851749,2013-07-26,51,852938,1.0,
8853523,2013-07-27,1,852938,1.0,
8854674,2013-07-27,2,852938,5.0,
8855948,2013-07-27,3,852938,3.0,
8857186,2013-07-27,4,852938,2.0,
8859549,2013-07-27,6,852938,3.0,
8860727,2013-07-27,7,852938,5.0,
8861937,2013-07-27,8,852938,5.0,
8863117,2013-07-27,9,852938,2.0,
8864863,2013-07-27,11,852938,1.0,
8866487,2013-07-27,13,852938,2.0,
8867269,2013-07-27,14,852938,1.0,
8868032,2013-07-27,15,852938,2.0,
8869663,2013-07-27,17,852938,1.0,
8870627,2013-07-27,18,852938,4.0,
8871478,2013-07-27,19,852938,2.0,
8879926,2013-07-27,33,852938,2.0,
8880846,2013-07-27,34,852938,2.0,
8885653,2013-07-27,39,852938,5.0,
8887473,2013-07-27,41,852938,1.0,
8888288,2013-07-27,43,852938,1.0,
8889463,2013-07-27,44,852938,9.0,
8890849,2013-07-27,45,852938,10.0,
8892190,2013-07-27,46,852938,12.0,
8893533,2013-07-27,47,852938,5.0,
8894845,2013-07-27,48,852938,6.0,
8896131,2013-07-27,49,852938,4.0,
8897420,2013-07-27,50,852938,2.0,
8901231,2013-07-28,2,852938,2.0,
8902490,2013-07-28,3,852938,8.0,
8903740,2013-07-28,4,852938,1.0,
8906098,2013-07-28,6,852938,3.0,
8907234,2013-07-28,7,852938,2.0,
8908399,2013-07-28,8,852938,3.0,
8910360,2013-07-28,10,852938,1.0,
8911249,2013-07-28,11,852938,1.0,
8912810,2013-07-28,13,852938,2.0,
8915820,2013-07-28,17,852938,4.0,
8916732,2013-07-28,18,852938,3.0,
8917531,2013-07-28,19,852938,1.0,
8925806,2013-07-28,33,852938,4.0,
8928171,2013-07-28,36,852938,2.0,
8929192,2013-07-28,37,852938,3.0,
8933999,2013-07-28,43,852938,2.0,
8935153,2013-07-28,44,852938,10.0,
8936507,2013-07-28,45,852938,21.0,
8937821,2013-07-28,46,852938,11.0,
8939152,2013-07-28,47,852938,10.0,
8940471,2013-07-28,48,852938,5.0,
8941739,2013-07-28,49,852938,2.0,
8942992,2013-07-28,50,852938,2.0,
8948361,2013-07-29,3,852938,1.0,
8951769,2013-07-29,6,852938,3.0,
8954096,2013-07-29,8,852938,3.0,
8955241,2013-07-29,9,852938,2.0,
8959938,2013-07-29,15,852938,1.0,
8961509,2013-07-29,17,852938,6.0,
8962409,2013-07-29,18,852938,3.0,
8963205,2013-07-29,19,852938,1.0,
8964079,2013-07-29,23,852938,1.0,
8970937,2013-07-29,33,852938,1.0,
8973833,2013-07-29,37,852938,2.0,
8975962,2013-07-29,39,852938,6.0,
8976813,2013-07-29,40,852938,1.0,
8977669,2013-07-29,41,852938,1.0,
8979539,2013-07-29,44,852938,5.0,
8980875,2013-07-29,45,852938,26.0,
8982148,2013-07-29,46,852938,13.0,
8983428,2013-07-29,47,852938,3.0,
8984667,2013-07-29,48,852938,3.0,
8985864,2013-07-29,49,852938,2.0,
8987106,2013-07-29,50,852938,1.0,
8988296,2013-07-29,51,852938,1.0,
8992362,2013-07-30,3,852938,5.0,
8993537,2013-07-30,4,852938,1.0,
8996885,2013-07-30,7,852938,1.0,
8998065,2013-07-30,8,852938,1.0,
9000903,2013-07-30,11,852938,2.0,
9003211,2013-07-30,14,852938,3.0,
9003950,2013-07-30,15,852938,1.0,
9005493,2013-07-30,17,852938,1.0,
9006448,2013-07-30,18,852938,10.0,
9012665,2013-07-30,28,852938,1.0,
9014962,2013-07-30,33,852938,1.0,
9018139,2013-07-30,37,852938,2.0,
9020151,2013-07-30,39,852938,2.0,
9022606,2013-07-30,43,852938,1.0,
9023726,2013-07-30,44,852938,7.0,
9025053,2013-07-30,45,852938,12.0,
9026336,2013-07-30,46,852938,8.0,
9027602,2013-07-30,47,852938,5.0,
9028831,2013-07-30,48,852938,3.0,
9030018,2013-07-30,49,852938,3.0,
9031210,2013-07-30,50,852938,3.0,
9032396,2013-07-30,51,852938,1.0,
9034118,2013-07-31,1,852938,2.0,
9036517,2013-07-31,3,852938,8.0,
9037709,2013-07-31,4,852938,1.0,
9040004,2013-07-31,6,852938,2.0,
9042366,2013-07-31,8,852938,6.0,
9048275,2013-07-31,15,852938,2.0,
9050721,2013-07-31,18,852938,2.0,
9051508,2013-07-31,19,852938,1.0,
9059477,2013-07-31,32,852938,1.0,
9063484,2013-07-31,37,852938,1.0,
9066381,2013-07-31,40,852938,1.0,
9069120,2013-07-31,44,852938,8.0,
9070465,2013-07-31,45,852938,24.0,
9071747,2013-07-31,46,852938,8.0,
9073029,2013-07-31,47,852938,4.0,
9074300,2013-07-31,48,852938,2.0,
9075536,2013-07-31,49,852938,3.0,
9077976,2013-07-31,51,852938,1.0,
9079726,2013-08-01,1,852938,7.0,
9080872,2013-08-01,2,852938,1.0,
9082136,2013-08-01,3,852938,3.0,
9083354,2013-08-01,4,852938,1.0,
9085625,2013-08-01,6,852938,1.0,
9086801,2013-08-01,7,852938,2.0,
9091000,2013-08-01,11,852938,12.0,
9093364,2013-08-01,14,852938,1.0,
9094129,2013-08-01,15,852938,2.0,
9094936,2013-08-01,16,852938,2.0,
9095747,2013-08-01,17,852938,2.0,
9096665,2013-08-01,18,852938,3.0,
9107291,2013-08-01,34,852938,12.0,
9115650,2013-08-01,44,852938,14.0,
9117002,2013-08-01,45,852938,19.0,
9118308,2013-08-01,46,852938,13.0,
9119633,2013-08-01,47,852938,7.0,
9120917,2013-08-01,48,852938,2.0,
9122178,2013-08-01,49,852938,5.0,
9126376,2013-08-02,1,852938,7.0,
9127521,2013-08-02,2,852938,5.0,
9128826,2013-08-02,3,852938,11.0,
9130059,2013-08-02,4,852938,2.0,
9132362,2013-08-02,6,852938,1.0,
9134766,2013-08-02,8,852938,4.0,
9135963,2013-08-02,9,852938,3.0,
9137766,2013-08-02,11,852938,1.0,
9140030,2013-08-02,14,852938,1.0,
9140778,2013-08-02,15,852938,3.0,
9141563,2013-08-02,16,852938,1.0,
9142386,2013-08-02,17,852938,5.0,
9143280,2013-08-02,18,852938,5.0,
9152831,2013-08-02,33,852938,7.0,
9153700,2013-08-02,34,852938,5.0,
9154359,2013-08-02,35,852938,1.0,
9162000,2013-08-02,44,852938,6.0,
9163382,2013-08-02,45,852938,20.0,
9164685,2013-08-02,46,852938,11.0,
9166026,2013-08-02,47,852938,10.0,
9167325,2013-08-02,48,852938,3.0,
9168577,2013-08-02,49,852938,4.0,
9172844,2013-08-03,1,852938,1.0,
9174043,2013-08-03,2,852938,1.0,
9175363,2013-08-03,3,852938,5.0,
9179051,2013-08-03,6,852938,1.0,
9181467,2013-08-03,8,852938,3.0,
9182687,2013-08-03,9,852938,1.0,
9184583,2013-08-03,11,852938,2.0,
9185462,2013-08-03,12,852938,1.0,
9186267,2013-08-03,13,852938,1.0,
9187050,2013-08-03,14,852938,2.0,
9187861,2013-08-03,15,852938,2.0,
9188680,2013-08-03,16,852938,1.0,
9189539,2013-08-03,17,852938,1.0,
9190527,2013-08-03,18,852938,3.0,
9200165,2013-08-03,32,852938,1.0,
9200960,2013-08-03,33,852938,1.0,
9201893,2013-08-03,34,852938,10.0,
9202620,2013-08-03,35,852938,5.0,
9208767,2013-08-03,41,852938,1.0,
9210780,2013-08-03,44,852938,7.0,
9212173,2013-08-03,45,852938,40.0,
9213527,2013-08-03,46,852938,22.0,
9214900,2013-08-03,47,852938,7.0,
9216240,2013-08-03,48,852938,1.0,
9217554,2013-08-03,49,852938,9.0,
9222764,2013-08-04,2,852938,2.0,
9224059,2013-08-04,3,852938,10.0,
9227708,2013-08-04,6,852938,2.0,
9230025,2013-08-04,8,852938,5.0,
9231201,2013-08-04,9,852938,2.0,
9232086,2013-08-04,10,852938,1.0,
9233048,2013-08-04,11,852938,5.0,
9233888,2013-08-04,12,852938,1.0,
9234628,2013-08-04,13,852938,1.0,
9236036,2013-08-04,15,852938,2.0,
9236837,2013-08-04,16,852938,1.0,
9237682,2013-08-04,17,852938,1.0,
9238690,2013-08-04,18,852938,1.0,
9241496,2013-08-04,24,852938,1.0,
9245544,2013-08-04,28,852938,1.0,
9246412,2013-08-04,30,852938,3.0,
9248863,2013-08-04,33,852938,1.0,
9249771,2013-08-04,34,852938,1.0,
9250452,2013-08-04,35,852938,1.0,
9252343,2013-08-04,37,852938,5.0,
9256426,2013-08-04,41,852938,1.0,
9259807,2013-08-04,45,852938,41.0,
9261130,2013-08-04,46,852938,31.0,
9262466,2013-08-04,47,852938,2.0,
9263796,2013-08-04,48,852938,14.0,
9265085,2013-08-04,49,852938,6.0,
9269451,2013-08-05,1,852938,1.0,
9270571,2013-08-05,2,852938,1.0,
9271826,2013-08-05,3,852938,5.0,
9275318,2013-08-05,6,852938,1.0,
9276493,2013-08-05,7,852938,1.0,
9277710,2013-08-05,8,852938,3.0,
9279707,2013-08-05,10,852938,2.0,
9282257,2013-08-05,13,852938,2.0,
9283001,2013-08-05,14,852938,2.0,
9283785,2013-08-05,15,852938,1.0,
9285383,2013-08-05,17,852938,2.0,
9290082,2013-08-05,25,852938,1.0,
9296771,2013-08-05,34,852938,3.0,
9297394,2013-08-05,35,852938,1.0,
9299215,2013-08-05,37,852938,1.0,
9303146,2013-08-05,41,852938,2.0,
9303947,2013-08-05,43,852938,3.0,
9305099,2013-08-05,44,852938,1.0,
9306454,2013-08-05,45,852938,21.0,
9307744,2013-08-05,46,852938,28.0,
9309044,2013-08-05,47,852938,7.0,
9310314,2013-08-05,48,852938,9.0,
9311555,2013-08-05,49,852938,3.0,
9314014,2013-08-05,51,852938,1.0,
9316885,2013-08-06,2,852938,1.0,
9318139,2013-08-06,3,852938,10.0,
9323900,2013-08-06,8,852938,1.0,
9325039,2013-08-06,9,852938,1.0,
9326824,2013-08-06,11,852938,2.0,
9327661,2013-08-06,12,852938,1.0,
9329854,2013-08-06,15,852938,1.0,
9331420,2013-08-06,17,852938,3.0,
9333097,2013-08-06,19,852938,8.0,
9339443,2013-08-06,30,852938,2.0,
9340283,2013-08-06,31,852938,1.0,
9342578,2013-08-06,34,852938,1.0,
9343217,2013-08-06,35,852938,1.0,
9349600,2013-08-06,43,852938,1.0,
9350721,2013-08-06,44,852938,8.0,
9352050,2013-08-06,45,852938,19.0,
9353314,2013-08-06,46,852938,12.0,
9354603,2013-08-06,47,852938,5.0,
9355863,2013-08-06,48,852938,5.0,
9357082,2013-08-06,49,852938,2.0,
9358308,2013-08-06,50,852938,1.0,
9359497,2013-08-06,51,852938,1.0,
9360305,2013-08-06,54,852938,1.0,
9361225,2013-08-07,1,852938,1.0,
9362364,2013-08-07,2,852938,1.0,
9363611,2013-08-07,3,852938,3.0,
9369437,2013-08-07,8,852938,1.0,
9372276,2013-08-07,11,852938,4.0,
9373079,2013-08-07,12,852938,2.0,
9375217,2013-08-07,15,852938,2.0,
9376751,2013-08-07,17,852938,3.0,
9380295,2013-08-07,24,852938,1.0,
9383925,2013-08-07,28,852938,1.0,
9384673,2013-08-07,30,852938,2.0,
9387601,2013-08-07,34,852938,5.0,
9389912,2013-08-07,37,852938,1.0,
9393712,2013-08-07,41,852938,1.0,
9394500,2013-08-07,43,852938,2.0,
9395653,2013-08-07,44,852938,5.0,
9397005,2013-08-07,45,852938,19.0,
9398301,2013-08-07,46,852938,13.0,
9399597,2013-08-07,47,852938,6.0,
9400853,2013-08-07,48,852938,6.0,
9402076,2013-08-07,49,852938,3.0,
9403330,2013-08-07,50,852938,3.0,
9405359,2013-08-07,54,852938,1.0,
9406228,2013-08-08,1,852938,5.0,
9408514,2013-08-08,3,852938,2.0,
9411828,2013-08-08,6,852938,1.0,
9414111,2013-08-08,8,852938,3.0,
9417790,2013-08-08,12,852938,2.0,
9418519,2013-08-08,13,852938,3.0,
9419972,2013-08-08,15,852938,1.0,
9421502,2013-08-08,17,852938,8.0,
9432347,2013-08-08,34,852938,7.0,
9434709,2013-08-08,37,852938,2.0,
9437597,2013-08-08,40,852938,1.0,
9440317,2013-08-08,44,852938,4.0,
9441649,2013-08-08,45,852938,12.0,
9442929,2013-08-08,46,852938,10.0,
9444195,2013-08-08,47,852938,5.0,
9446606,2013-08-08,49,852938,3.0,
9447815,2013-08-08,50,852938,1.0,
9450678,2013-08-09,1,852938,3.0,
9451813,2013-08-09,2,852938,1.0,
9453065,2013-08-09,3,852938,6.0,
9457635,2013-08-09,7,852938,4.0,
9458842,2013-08-09,8,852938,1.0,
9460766,2013-08-09,10,852938,1.0,
9461644,2013-08-09,11,852938,3.0,
9463819,2013-08-09,14,852938,2.0,
9464554,2013-08-09,15,852938,4.0,
9466046,2013-08-09,17,852938,2.0,
9467659,2013-08-09,19,852938,10.0,
9481365,2013-08-09,39,852938,1.0,
9482191,2013-08-09,40,852938,1.0,
9483058,2013-08-09,41,852938,2.0,
9483826,2013-08-09,43,852938,3.0,
9486313,2013-08-09,45,852938,12.0,
9487622,2013-08-09,46,852938,4.0,
9488908,2013-08-09,47,852938,3.0,
9490174,2013-08-09,48,852938,4.0,
9491395,2013-08-09,49,852938,6.0,
9495445,2013-08-10,1,852938,1.0,
9496537,2013-08-10,2,852938,5.0,
9501352,2013-08-10,6,852938,4.0,
9502496,2013-08-10,7,852938,2.0,
9503707,2013-08-10,8,852938,4.0,
9504888,2013-08-10,9,852938,1.0,
9505782,2013-08-10,10,852938,1.0,
9506704,2013-08-10,11,852938,1.0,
9509091,2013-08-10,14,852938,2.0,
9509863,2013-08-10,15,852938,2.0,
9513253,2013-08-10,19,852938,1.0,
9519324,2013-08-10,28,852938,3.0,
9520157,2013-08-10,30,852938,2.0,
9524098,2013-08-10,35,852938,1.0,
9529013,2013-08-10,40,852938,4.0,
9530808,2013-08-10,43,852938,2.0,
9531967,2013-08-10,44,852938,5.0,
9533347,2013-08-10,45,852938,18.0,
9534688,2013-08-10,46,852938,14.0,
9536020,2013-08-10,47,852938,8.0,
9537329,2013-08-10,48,852938,4.0,
9538618,2013-08-10,49,852938,2.0,
9542033,2013-08-10,54,852938,2.0,
9543745,2013-08-11,2,852938,1.0,
9545023,2013-08-11,3,852938,6.0,
9550914,2013-08-11,8,852938,1.0,
9552083,2013-08-11,9,852938,1.0,
9553847,2013-08-11,11,852938,1.0,
9555362,2013-08-11,13,852938,1.0,
9556057,2013-08-11,14,852938,2.0,
9557511,2013-08-11,16,852938,2.0,
9560055,2013-08-11,19,852938,1.0,
9562965,2013-08-11,25,852938,2.0,
9566804,2013-08-11,30,852938,1.0,
9569205,2013-08-11,33,852938,2.0,
9570754,2013-08-11,35,852938,2.0,
9574695,2013-08-11,39,852938,1.0,
9577369,2013-08-11,43,852938,5.0,
9578527,2013-08-11,44,852938,6.0,
9579898,2013-08-11,45,852938,22.0,
9581201,2013-08-11,46,852938,20.0,
9582529,2013-08-11,47,852938,6.0,
9583822,2013-08-11,48,852938,6.0,
9585075,2013-08-11,49,852938,5.0,
9586349,2013-08-11,50,852938,2.0,
9589394,2013-08-12,1,852938,2.0,
9590494,2013-08-12,2,852938,1.0,
9591719,2013-08-12,3,852938,6.0,
9595138,2013-08-12,6,852938,1.0,
9597501,2013-08-12,8,852938,2.0,
9598640,2013-08-12,9,852938,1.0,
9600323,2013-08-12,11,852938,3.0,
9601141,2013-08-12,12,852938,1.0,
9601879,2013-08-12,13,852938,1.0,
9602587,2013-08-12,14,852938,2.0,
9603369,2013-08-12,15,852938,3.0,
9604163,2013-08-12,16,852938,3.0,
9605895,2013-08-12,18,852938,5.0,
9612313,2013-08-12,28,852938,1.0,
9613066,2013-08-12,30,852938,1.0,
9615259,2013-08-12,33,852938,3.0,
9620630,2013-08-12,39,852938,2.0,
9621493,2013-08-12,40,852938,1.0,
9624253,2013-08-12,44,852938,6.0,
9625599,2013-08-12,45,852938,23.0,
9626872,2013-08-12,46,852938,3.0,
9628166,2013-08-12,47,852938,6.0,
9629408,2013-08-12,48,852938,3.0,
9630614,2013-08-12,49,852938,4.0,
9632999,2013-08-12,51,852938,4.0,
9635818,2013-08-13,2,852938,1.0,
9637022,2013-08-13,3,852938,4.0,
9640408,2013-08-13,6,852938,2.0,
9642698,2013-08-13,8,852938,1.0,
9643836,2013-08-13,9,852938,1.0,
9645557,2013-08-13,11,852938,1.0,
9646403,2013-08-13,12,852938,1.0,
9647162,2013-08-13,13,852938,1.0,
9647881,2013-08-13,14,852938,2.0,
9648629,2013-08-13,15,852938,1.0,
9649391,2013-08-13,16,852938,1.0,
9651852,2013-08-13,19,852938,2.0,
9654675,2013-08-13,25,852938,1.0,
9660134,2013-08-13,33,852938,1.0,
9664450,2013-08-13,38,852938,1.0,
9665454,2013-08-13,39,852938,3.0,
9667152,2013-08-13,41,852938,1.0,
9669032,2013-08-13,44,852938,5.0,
9670348,2013-08-13,45,852938,7.0,
9671634,2013-08-13,46,852938,4.0,
9672906,2013-08-13,47,852938,2.0,
9674126,2013-08-13,48,852938,1.0,
9675325,2013-08-13,49,852938,5.0,
9676543,2013-08-13,50,852938,2.0,
9678487,2013-08-13,54,852938,1.0,
9679419,2013-08-14,1,852938,1.0,
9680546,2013-08-14,2,852938,1.0,
9681805,2013-08-14,3,852938,2.0,
9685242,2013-08-14,6,852938,4.0,
9686409,2013-08-14,7,852938,2.0,
9687612,2013-08-14,8,852938,2.0,
9688710,2013-08-14,9,852938,1.0,
9690349,2013-08-14,11,852938,1.0,
9691146,2013-08-14,12,852938,2.0,
9691842,2013-08-14,13,852938,1.0,
9693207,2013-08-14,15,852938,1.0,
9693965,2013-08-14,16,852938,1.0,
9704703,2013-08-14,33,852938,2.0,
9707715,2013-08-14,37,852938,1.0,
9708792,2013-08-14,38,852938,3.0,
9709780,2013-08-14,39,852938,2.0,
9711427,2013-08-14,41,852938,2.0,
9713271,2013-08-14,44,852938,5.0,
9714612,2013-08-14,45,852938,19.0,
9715891,2013-08-14,46,852938,5.0,
9717144,2013-08-14,47,852938,5.0,
9718362,2013-08-14,48,852938,5.0,
9719547,2013-08-14,49,852938,2.0,
9721944,2013-08-14,51,852938,1.0,
9723651,2013-08-15,1,852938,3.0,
9725985,2013-08-15,3,852938,4.0,
9729377,2013-08-15,6,852938,2.0,
9730536,2013-08-15,7,852938,4.0,
9731718,2013-08-15,8,852938,3.0,
9734536,2013-08-15,11,852938,1.0,
9735331,2013-08-15,12,852938,1.0,
9738204,2013-08-15,16,852938,1.0,
9738976,2013-08-15,17,852938,4.0,
9749084,2013-08-15,33,852938,1.0,
9750528,2013-08-15,35,852938,3.0,
9753271,2013-08-15,38,852938,2.0,
9754267,2013-08-15,39,852938,5.0,
9757757,2013-08-15,44,852938,2.0,
9759090,2013-08-15,45,852938,14.0,
9760372,2013-08-15,46,852938,6.0,
9761674,2013-08-15,47,852938,3.0,
9762902,2013-08-15,48,852938,1.0,
9764095,2013-08-15,49,852938,2.0,
9765315,2013-08-15,50,852938,2.0,
9766484,2013-08-15,51,852938,1.0,
9768179,2013-08-16,1,852938,2.0,
9769302,2013-08-16,2,852938,3.0,
9770583,2013-08-16,3,852938,8.0,
9775318,2013-08-16,7,852938,2.0,
9778531,2013-08-16,10,852938,1.0,
9780211,2013-08-16,12,852938,1.0,
9780904,2013-08-16,13,852938,1.0,
9782308,2013-08-16,15,852938,1.0,
9783860,2013-08-16,17,852938,4.0,
9784707,2013-08-16,18,852938,1.0,
9794146,2013-08-16,33,852938,5.0,
9795025,2013-08-16,34,852938,1.0,
9795720,2013-08-16,35,852938,5.0,
9801301,2013-08-16,41,852938,1.0,
9802069,2013-08-16,43,852938,1.0,
9803225,2013-08-16,44,852938,3.0,
9804597,2013-08-16,45,852938,17.0,
9805926,2013-08-16,46,852938,6.0,
9807246,2013-08-16,47,852938,5.0,
9808533,2013-08-16,48,852938,3.0,
9809775,2013-08-16,49,852938,6.0,
9811027,2013-08-16,50,852938,2.0,
9812240,2013-08-16,51,852938,4.0,
9814000,2013-08-17,1,852938,5.0,
9815171,2013-08-17,2,852938,2.0,
9816465,2013-08-17,3,852938,11.0,
9820059,2013-08-17,6,852938,2.0,
